,grocery_sent,unhealthy_sent,healthy_sent,FIPS,Name_x,State_x,final_sent,Name_y,State_y
2889,-2.0,-2.0,-2.0,48415,Scurry,TX,tie,Scurry,TX
2890,-2.0,-2.0,-2.0,48417,Shackelford,TX,tie,Shackelford,TX
2891,-2.0,-2.0,-2.0,48419,Shelby,TX,tie,Shelby,TX
2892,-2.0,-2.0,-2.0,48421,Sherman,TX,tie,Sherman,TX
2893,-2.0,-2.0,-2.0,48425,Somervell,TX,tie,Somervell,TX
2894,-2.0,-2.0,-2.0,48427,Starr,TX,tie,Starr,TX
2895,-2.0,-2.0,-2.0,48429,Stephens,TX,tie,Stephens,TX
2896,-2.0,-2.0,-2.0,48431,Sterling,TX,tie,Sterling,TX
2897,-2.0,-2.0,-2.0,48433,Stonewall,TX,tie,Stonewall,TX
2898,-2.0,-2.0,-2.0,48435,Sutton,TX,tie,Sutton,TX
2899,-2.0,-2.0,-2.0,48437,Swisher,TX,tie,Swisher,TX
2900,-2.0,-2.0,-2.0,48443,Terrell,TX,tie,Terrell,TX
2901,-2.0,-2.0,-2.0,48445,Terry,TX,tie,Terry,TX
2902,-2.0,-2.0,-2.0,48447,Throckmorton,TX,tie,Throckmorton,TX
2903,-2.0,-2.0,-2.0,48451,Tom Green,TX,tie,Tom Green,TX
2904,-2.0,-2.0,-2.0,48455,Trinity,TX,tie,Trinity,TX
2905,-2.0,-2.0,-2.0,48457,Tyler,TX,tie,Tyler,TX
2906,-2.0,-2.0,-2.0,48459,Upshur,TX,tie,Upshur,TX
2907,-2.0,-2.0,-2.0,48461,Upton,TX,tie,Upton,TX
2908,-2.0,-2.0,-2.0,48463,Uvalde,TX,tie,Uvalde,TX
2909,-2.0,-2.0,-2.0,48473,Waller,TX,tie,Waller,TX
2910,-2.0,-2.0,-2.0,48475,Ward,TX,tie,Ward,TX
2911,-2.0,-2.0,-2.0,48477,Washington,TX,tie,Washington,TX
2912,-2.0,-2.0,-2.0,48481,Wharton,TX,tie,Wharton,TX
2913,-2.0,-2.0,-2.0,48483,Wheeler,TX,tie,Wheeler,TX
2914,-2.0,-2.0,-2.0,48485,Wichita,TX,tie,Wichita,TX
2915,-2.0,-2.0,-2.0,48487,Wilbarger,TX,tie,Wilbarger,TX
2916,-2.0,-2.0,-2.0,48489,Willacy,TX,tie,Willacy,TX
2917,-2.0,-2.0,-2.0,48493,Wilson,TX,tie,Wilson,TX
2918,-2.0,-2.0,-2.0,48495,Winkler,TX,tie,Winkler,TX
2919,-2.0,-2.0,-2.0,48501,Yoakum,TX,tie,Yoakum,TX
2920,-2.0,-2.0,-2.0,48503,Young,TX,tie,Young,TX
2921,-2.0,-2.0,-2.0,48505,Zapata,TX,tie,Zapata,TX
2922,-2.0,-2.0,-2.0,48507,Zavala,TX,tie,Zavala,TX
2923,-2.0,-2.0,-2.0,49001,Beaver,UT,tie,Beaver,UT
2924,-2.0,-2.0,-2.0,49003,Box Elder,UT,tie,Box Elder,UT
2925,-2.0,-2.0,-2.0,49005,Cache,UT,tie,Cache,UT
2926,-2.0,-2.0,-2.0,49007,Carbon,UT,tie,Carbon,UT
2927,-2.0,-2.0,-2.0,49009,Daggett,UT,tie,Daggett,UT
2928,-2.0,-2.0,-2.0,49013,Duchesne,UT,tie,Duchesne,UT
2929,-2.0,-2.0,-2.0,49015,Emery,UT,tie,Emery,UT
2930,-2.0,-2.0,-2.0,49017,Garfield,UT,tie,Garfield,UT
2931,-2.0,-2.0,-2.0,49021,Iron,UT,tie,Iron,UT
2932,-2.0,-2.0,-2.0,49023,Juab,UT,tie,Juab,UT
2933,-2.0,-2.0,-2.0,49025,Kane,UT,tie,Kane,UT
2934,-2.0,-2.0,-2.0,49027,Millard,UT,tie,Millard,UT
2935,-2.0,-2.0,-2.0,49029,Morgan,UT,tie,Morgan,UT
2936,-2.0,-2.0,-2.0,49031,Piute,UT,tie,Piute,UT
2937,-2.0,-2.0,-2.0,49033,Rich,UT,tie,Rich,UT
2938,-2.0,-2.0,-2.0,49041,Sevier,UT,tie,Sevier,UT
2939,-2.0,-2.0,-2.0,49051,Wasatch,UT,tie,Wasatch,UT
2940,-2.0,-2.0,-2.0,49055,Wayne,UT,tie,Wayne,UT
2941,-2.0,-2.0,-2.0,50001,Addison,VT,tie,Addison,VT
2942,-2.0,-2.0,-2.0,50005,Caledonia,VT,tie,Caledonia,VT
2943,-2.0,-2.0,-2.0,50009,Essex,VT,tie,Essex,VT
2944,-2.0,-2.0,-2.0,50013,Grand Isle,VT,tie,Grand Isle,VT
2945,-2.0,-2.0,-2.0,51001,Accomack,VA,tie,Accomack,VA
2946,-2.0,-2.0,-2.0,51007,Amelia,VA,tie,Amelia,VA
2947,-2.0,-2.0,-2.0,51015,Augusta,VA,tie,Augusta,VA
2948,-2.0,-2.0,-2.0,51017,Bath,VA,tie,Bath,VA
2949,-2.0,-2.0,-2.0,51021,Bland,VA,tie,Bland,VA
2950,-2.0,-2.0,-2.0,51025,Brunswick,VA,tie,Brunswick,VA
2951,-2.0,-2.0,-2.0,51027,Buchanan,VA,tie,Buchanan,VA
2952,-2.0,-2.0,-2.0,51029,Buckingham,VA,tie,Buckingham,VA
2953,-2.0,-2.0,-2.0,51031,Campbell,VA,tie,Campbell,VA
2954,-2.0,-2.0,-2.0,51033,Caroline,VA,tie,Caroline,VA
2955,-2.0,-2.0,-2.0,51035,Carroll,VA,tie,Carroll,VA
2956,-2.0,-2.0,-2.0,51036,Charles City,VA,tie,Charles City,VA
2957,-2.0,-2.0,-2.0,51037,Charlotte,VA,tie,Charlotte,VA
2958,-2.0,-2.0,-2.0,51043,Clarke,VA,tie,Clarke,VA
2959,-2.0,-2.0,-2.0,51045,Craig,VA,tie,Craig,VA
2960,-2.0,-2.0,-2.0,51049,Cumberland,VA,tie,Cumberland,VA
2961,-2.0,-2.0,-2.0,51051,Dickenson,VA,tie,Dickenson,VA
2962,-2.0,-2.0,-2.0,51053,Dinwiddie,VA,tie,Dinwiddie,VA
2963,-2.0,-2.0,-2.0,51057,Essex,VA,tie,Essex,VA
2964,-2.0,-2.0,-2.0,51063,Floyd,VA,tie,Floyd,VA
2965,-2.0,-2.0,-2.0,51065,Fluvanna,VA,tie,Fluvanna,VA
2966,-2.0,-2.0,-2.0,51067,Franklin,VA,tie,Franklin,VA
2967,-2.0,-2.0,-2.0,51071,Giles,VA,tie,Giles,VA
2968,-2.0,-2.0,-2.0,51073,Gloucester,VA,tie,Gloucester,VA
2969,-2.0,-2.0,-2.0,51077,Grayson,VA,tie,Grayson,VA
2970,-2.0,-2.0,-2.0,51079,Greene,VA,tie,Greene,VA
2971,-2.0,-2.0,-2.0,51081,Greensville,VA,tie,Greensville,VA
2972,-2.0,-2.0,-2.0,51083,Halifax,VA,tie,Halifax,VA
2973,-2.0,-2.0,-2.0,51089,Henry,VA,tie,Henry,VA
2974,-2.0,-2.0,-2.0,51091,Highland,VA,tie,Highland,VA
2975,-2.0,-2.0,-2.0,51093,Isle of Wight,VA,tie,Isle of Wight,VA
2976,-2.0,-2.0,-2.0,51101,King William,VA,tie,King William,VA
2977,-2.0,-2.0,-2.0,51103,Lancaster,VA,tie,Lancaster,VA
2978,-2.0,-2.0,-2.0,51109,Louisa,VA,tie,Louisa,VA
2979,-2.0,-2.0,-2.0,51111,Lunenburg,VA,tie,Lunenburg,VA
2980,-2.0,-2.0,-2.0,51113,Madison,VA,tie,Madison,VA
2981,-2.0,-2.0,-2.0,51115,Mathews,VA,tie,Mathews,VA
2982,-2.0,-2.0,-2.0,51119,Middlesex,VA,tie,Middlesex,VA
2983,-2.0,-2.0,-2.0,51125,Nelson,VA,tie,Nelson,VA
2984,-2.0,-2.0,-2.0,51127,New Kent,VA,tie,New Kent,VA
2985,-2.0,-2.0,-2.0,51133,Northumberland,VA,tie,Northumberland,VA
2986,-2.0,-2.0,-2.0,51135,Nottoway,VA,tie,Nottoway,VA
2987,-2.0,-2.0,-2.0,51139,Page,VA,tie,Page,VA
2988,-2.0,-2.0,-2.0,51141,Patrick,VA,tie,Patrick,VA
2989,-2.0,-2.0,-2.0,51143,Pittsylvania,VA,tie,Pittsylvania,VA
2990,-2.0,-2.0,-2.0,51145,Powhatan,VA,tie,Powhatan,VA
2991,-2.0,-2.0,-2.0,51147,Prince Edward,VA,tie,Prince Edward,VA
2992,-2.0,-2.0,-2.0,51149,Prince George,VA,tie,Prince George,VA
2993,-2.0,-2.0,-2.0,51155,Pulaski,VA,tie,Pulaski,VA
2994,-2.0,-2.0,-2.0,51157,Rappahannock,VA,tie,Rappahannock,VA
2995,-2.0,-2.0,-2.0,51159,Richmond,VA,tie,Richmond,VA
2996,-2.0,-2.0,-2.0,51163,Rockbridge,VA,tie,Rockbridge,VA
2997,-2.0,-2.0,-2.0,51165,Rockingham,VA,tie,Rockingham,VA
2998,-2.0,-2.0,-2.0,51173,Smyth,VA,tie,Smyth,VA
2999,-2.0,-2.0,-2.0,51175,Southampton,VA,tie,Southampton,VA
3000,-2.0,-2.0,-2.0,51181,Surry,VA,tie,Surry,VA
3001,-2.0,-2.0,-2.0,51183,Sussex,VA,tie,Sussex,VA
3002,-2.0,-2.0,-2.0,51187,Warren,VA,tie,Warren,VA
3003,-2.0,-2.0,-2.0,51191,Washington,VA,tie,Washington,VA
3004,-2.0,-2.0,-2.0,51193,Westmoreland,VA,tie,Westmoreland,VA
3005,-2.0,-2.0,-2.0,51195,Wise,VA,tie,Wise,VA
3006,-2.0,-2.0,-2.0,51520,Bristol City,VA,tie,Bristol City,VA
3007,-2.0,-2.0,-2.0,51530,Buena Vista City,VA,tie,Buena Vista City,VA
3008,-2.0,-2.0,-2.0,51560,Clifton Forge City,VA,tie,Clifton Forge City,VA
3009,-2.0,-2.0,-2.0,51580,Covington City,VA,tie,Covington City,VA
3010,-2.0,-2.0,-2.0,51590,Danville City,VA,tie,Danville City,VA
3011,-2.0,-2.0,-2.0,51595,Emporia City,VA,tie,Emporia City,VA
3012,-2.0,-2.0,-2.0,51610,Falls Church City,VA,tie,Falls Church City,VA
3013,-2.0,-2.0,-2.0,51620,Franklin City,VA,tie,Franklin City,VA
3014,-2.0,-2.0,-2.0,51640,Galax City,VA,tie,Galax City,VA
3015,-2.0,-2.0,-2.0,51670,Hopewell City,VA,tie,Hopewell City,VA
3016,-2.0,-2.0,-2.0,51678,Lexington City,VA,tie,Lexington City,VA
3017,-2.0,-2.0,-2.0,51685,Manassas Park City,VA,tie,Manassas Park City,VA
3018,-2.0,-2.0,-2.0,51690,Martinsville City,VA,tie,Martinsville City,VA
3019,-2.0,-2.0,-2.0,51720,Norton City,VA,tie,Norton City,VA
3020,-2.0,-2.0,-2.0,51730,Petersburg City,VA,tie,Petersburg City,VA
3021,-2.0,-2.0,-2.0,51735,Poquoson City,VA,tie,Poquoson City,VA
3022,-2.0,-2.0,-2.0,51750,Radford City,VA,tie,Radford City,VA
3023,-2.0,-2.0,-2.0,51780,South Boston City,VA,tie,South Boston City,VA
3024,-2.0,-2.0,-2.0,51830,Williamsburg City,VA,tie,Williamsburg City,VA
3025,-2.0,-2.0,-2.0,53001,Adams,WA,tie,Adams,WA
3026,-2.0,-2.0,-2.0,53003,Asotin,WA,tie,Asotin,WA
3027,-2.0,-2.0,-2.0,53013,Columbia,WA,tie,Columbia,WA
3028,-2.0,-2.0,-2.0,53017,Douglas,WA,tie,Douglas,WA
3029,-2.0,-2.0,-2.0,53019,Ferry,WA,tie,Ferry,WA
3030,-2.0,-2.0,-2.0,53023,Garfield,WA,tie,Garfield,WA
3031,-2.0,-2.0,-2.0,53025,Grant,WA,tie,Grant,WA
3032,-2.0,-2.0,-2.0,53039,Klickitat,WA,tie,Klickitat,WA
3033,-2.0,-2.0,-2.0,53041,Lewis,WA,tie,Lewis,WA
3034,-2.0,-2.0,-2.0,53043,Lincoln,WA,tie,Lincoln,WA
3035,-2.0,-2.0,-2.0,53045,Mason,WA,tie,Mason,WA
3036,-2.0,-2.0,-2.0,53047,Okanogan,WA,tie,Okanogan,WA
3037,-2.0,-2.0,-2.0,53049,Pacific,WA,tie,Pacific,WA
3038,-2.0,-2.0,-2.0,53065,Stevens,WA,tie,Stevens,WA
3039,-2.0,-2.0,-2.0,53069,Wahkiakum,WA,tie,Wahkiakum,WA
3040,-2.0,-2.0,-2.0,53075,Whitman,WA,tie,Whitman,WA
3041,-2.0,-2.0,-2.0,54001,Barbour,WV,tie,Barbour,WV
3042,-2.0,-2.0,-2.0,54003,Berkeley,WV,tie,Berkeley,WV
3043,-2.0,-2.0,-2.0,54005,Boone,WV,tie,Boone,WV
3044,-2.0,-2.0,-2.0,54007,Braxton,WV,tie,Braxton,WV
3045,-2.0,-2.0,-2.0,54009,Brooke,WV,tie,Brooke,WV
3046,-2.0,-2.0,-2.0,54013,Calhoun,WV,tie,Calhoun,WV
3047,-2.0,-2.0,-2.0,54015,Clay,WV,tie,Clay,WV
3048,-2.0,-2.0,-2.0,54017,Doddridge,WV,tie,Doddridge,WV
3049,-2.0,-2.0,-2.0,54021,Gilmer,WV,tie,Gilmer,WV
3050,-2.0,-2.0,-2.0,54023,Grant,WV,tie,Grant,WV
3051,-2.0,-2.0,-2.0,54025,Greenbrier,WV,tie,Greenbrier,WV
3052,-2.0,-2.0,-2.0,54027,Hampshire,WV,tie,Hampshire,WV
3053,-2.0,-2.0,-2.0,54029,Hancock,WV,tie,Hancock,WV
3054,-2.0,-2.0,-2.0,54031,Hardy,WV,tie,Hardy,WV
3055,-2.0,-2.0,-2.0,54035,Jackson,WV,tie,Jackson,WV
3056,-2.0,-2.0,-2.0,54041,Lewis,WV,tie,Lewis,WV
3057,-2.0,-2.0,-2.0,54043,Lincoln,WV,tie,Lincoln,WV
3058,-2.0,-2.0,-2.0,54047,McDowell,WV,tie,McDowell,WV
3059,-2.0,-2.0,-2.0,54051,Marshall,WV,tie,Marshall,WV
3060,-2.0,-2.0,-2.0,54053,Mason,WV,tie,Mason,WV
3061,-2.0,-2.0,-2.0,54055,Mercer,WV,tie,Mercer,WV
3062,-2.0,-2.0,-2.0,54057,Mineral,WV,tie,Mineral,WV
3063,-2.0,-2.0,-2.0,54059,Mingo,WV,tie,Mingo,WV
3064,-2.0,-2.0,-2.0,54063,Monroe,WV,tie,Monroe,WV
3065,-2.0,-2.0,-2.0,54065,Morgan,WV,tie,Morgan,WV
3066,-2.0,-2.0,-2.0,54071,Pendleton,WV,tie,Pendleton,WV
3067,-2.0,-2.0,-2.0,54073,Pleasants,WV,tie,Pleasants,WV
3068,-2.0,-2.0,-2.0,54075,Pocahontas,WV,tie,Pocahontas,WV
3069,-2.0,-2.0,-2.0,54077,Preston,WV,tie,Preston,WV
3070,-2.0,-2.0,-2.0,54079,Putnam,WV,tie,Putnam,WV
3071,-2.0,-2.0,-2.0,54081,Raleigh,WV,tie,Raleigh,WV
3072,-2.0,-2.0,-2.0,54083,Randolph,WV,tie,Randolph,WV
3073,-2.0,-2.0,-2.0,54085,Ritchie,WV,tie,Ritchie,WV
3074,-2.0,-2.0,-2.0,54087,Roane,WV,tie,Roane,WV
3075,-2.0,-2.0,-2.0,54089,Summers,WV,tie,Summers,WV
3076,-2.0,-2.0,-2.0,54091,Taylor,WV,tie,Taylor,WV
3077,-2.0,-2.0,-2.0,54095,Tyler,WV,tie,Tyler,WV
3078,-2.0,-2.0,-2.0,54097,Upshur,WV,tie,Upshur,WV
3079,-2.0,-2.0,-2.0,54101,Webster,WV,tie,Webster,WV
3080,-2.0,-2.0,-2.0,54103,Wetzel,WV,tie,Wetzel,WV
3081,-2.0,-2.0,-2.0,54105,Wirt,WV,tie,Wirt,WV
3082,-2.0,-2.0,-2.0,54109,Wyoming,WV,tie,Wyoming,WV
3083,-2.0,-2.0,-2.0,55001,Adams,WI,tie,Adams,WI
3084,-2.0,-2.0,-2.0,55003,Ashland,WI,tie,Ashland,WI
3085,-2.0,-2.0,-2.0,55005,Barron,WI,tie,Barron,WI
3086,-2.0,-2.0,-2.0,55007,Bayfield,WI,tie,Bayfield,WI
3087,-2.0,-2.0,-2.0,55011,Buffalo,WI,tie,Buffalo,WI
3088,-2.0,-2.0,-2.0,55013,Burnett,WI,tie,Burnett,WI
3089,-2.0,-2.0,-2.0,55015,Calumet,WI,tie,Calumet,WI
3090,-2.0,-2.0,-2.0,55017,Chippewa,WI,tie,Chippewa,WI
3091,-2.0,-2.0,-2.0,55019,Clark,WI,tie,Clark,WI
3092,-2.0,-2.0,-2.0,55021,Columbia,WI,tie,Columbia,WI
3093,-2.0,-2.0,-2.0,55023,Crawford,WI,tie,Crawford,WI
3094,-2.0,-2.0,-2.0,55027,Dodge,WI,tie,Dodge,WI
3095,-2.0,-2.0,-2.0,55033,Dunn,WI,tie,Dunn,WI
3096,-2.0,-2.0,-2.0,55037,Florence,WI,tie,Florence,WI
3097,-2.0,-2.0,-2.0,55041,Forest,WI,tie,Forest,WI
3098,-2.0,-2.0,-2.0,55043,Grant,WI,tie,Grant,WI
3099,-2.0,-2.0,-2.0,55047,Green Lake,WI,tie,Green Lake,WI
3100,-2.0,-2.0,-2.0,55051,Iron,WI,tie,Iron,WI
3101,-2.0,-2.0,-2.0,55053,Jackson,WI,tie,Jackson,WI
3102,-2.0,-2.0,-2.0,55057,Juneau,WI,tie,Juneau,WI
3103,-2.0,-2.0,-2.0,55061,Kewaunee,WI,tie,Kewaunee,WI
3104,-2.0,-2.0,-2.0,55063,La Crosse,WI,tie,La Crosse,WI
3105,-2.0,-2.0,-2.0,55067,Langlade,WI,tie,Langlade,WI
3106,-2.0,-2.0,-2.0,55077,Marquette,WI,tie,Marquette,WI
3107,-2.0,-2.0,-2.0,55078,Menominee,WI,tie,Menominee,WI
3108,-2.0,-2.0,-2.0,55081,Monroe,WI,tie,Monroe,WI
3109,-2.0,-2.0,-2.0,55083,Oconto,WI,tie,Oconto,WI
3110,-2.0,-2.0,-2.0,55091,Pepin,WI,tie,Pepin,WI
3111,-2.0,-2.0,-2.0,55099,Price,WI,tie,Price,WI
3112,-2.0,-2.0,-2.0,55103,Richland,WI,tie,Richland,WI
3113,-2.0,-2.0,-2.0,55107,Rusk,WI,tie,Rusk,WI
3114,-2.0,-2.0,-2.0,55109,St Croix,WI,tie,St Croix,WI
3115,-2.0,-2.0,-2.0,55111,Sauk,WI,tie,Sauk,WI
3116,-2.0,-2.0,-2.0,55113,Sawyer,WI,tie,Sawyer,WI
3117,-2.0,-2.0,-2.0,55117,Sheboygan,WI,tie,Sheboygan,WI
3118,-2.0,-2.0,-2.0,55119,Taylor,WI,tie,Taylor,WI
3119,-2.0,-2.0,-2.0,55121,Trempealeau,WI,tie,Trempealeau,WI
3120,-2.0,-2.0,-2.0,55123,Vernon,WI,tie,Vernon,WI
3121,-2.0,-2.0,-2.0,55125,Vilas,WI,tie,Vilas,WI
3122,-2.0,-2.0,-2.0,55129,Washburn,WI,tie,Washburn,WI
3123,-2.0,-2.0,-2.0,55135,Waupaca,WI,tie,Waupaca,WI
3124,-2.0,-2.0,-2.0,55137,Waushara,WI,tie,Waushara,WI
3125,-2.0,-2.0,-2.0,55141,Wood,WI,tie,Wood,WI
3126,-2.0,-2.0,-2.0,56001,Albany,WY,tie,Albany,WY
3127,-2.0,-2.0,-2.0,56003,Big Horn,WY,tie,Big Horn,WY
3128,-2.0,-2.0,-2.0,56005,Campbell,WY,tie,Campbell,WY
3129,-2.0,-2.0,-2.0,56009,Converse,WY,tie,Converse,WY
3130,-2.0,-2.0,-2.0,56011,Crook,WY,tie,Crook,WY
3131,-2.0,-2.0,-2.0,56015,Goshen,WY,tie,Goshen,WY
3132,-2.0,-2.0,-2.0,56017,Hot Springs,WY,tie,Hot Springs,WY
3133,-2.0,-2.0,-2.0,56019,Johnson,WY,tie,Johnson,WY
3134,-2.0,-2.0,-2.0,56021,Laramie,WY,tie,Laramie,WY
3135,-2.0,-2.0,-2.0,56023,Lincoln,WY,tie,Lincoln,WY
3136,-2.0,-2.0,-2.0,56027,Niobrara,WY,tie,Niobrara,WY
3137,-2.0,-2.0,-2.0,56031,Platte,WY,tie,Platte,WY
3138,-2.0,-2.0,-2.0,56037,Sweetwater,WY,tie,Sweetwater,WY
3139,-2.0,-2.0,-2.0,56041,Uinta,WY,tie,Uinta,WY
3140,-2.0,-2.0,-2.0,56043,Washakie,WY,tie,Washakie,WY
3141,-2.0,-2.0,-2.0,56045,Weston,WY,tie,Weston,WY
3142,-2.0,-2.0,-2.0,60010,Unknown,AS,tie,Unknown,AS
3143,-2.0,-2.0,-2.0,60020,Manua,AS,tie,Manua,AS
3144,-2.0,-2.0,-2.0,60020,Manua,AS,tie,Ofu,AS
3145,-2.0,-2.0,-2.0,60020,Manua,AS,tie,Olosega,AS
3146,-2.0,-2.0,-2.0,60020,Ofu,AS,tie,Manua,AS
3147,-2.0,-2.0,-2.0,60020,Ofu,AS,tie,Ofu,AS
3148,-2.0,-2.0,-2.0,60020,Ofu,AS,tie,Olosega,AS
3149,-2.0,-2.0,-2.0,60020,Olosega,AS,tie,Manua,AS
3150,-2.0,-2.0,-2.0,60020,Olosega,AS,tie,Ofu,AS
3151,-2.0,-2.0,-2.0,60020,Olosega,AS,tie,Olosega,AS
3152,-2.0,-2.0,-2.0,60050,Tutuila,AS,tie,Tutuila,AS
3153,-2.0,-2.0,-2.0,66010,Cocos Island,MP,tie,Cocos Island,MP
3154,-2.0,-2.0,-2.0,66010,Cocos Island,MP,tie,Guam,GU
3155,-2.0,-2.0,-2.0,66010,Guam,GU,tie,Cocos Island,MP
3156,-2.0,-2.0,-2.0,66010,Guam,GU,tie,Guam,GU
3157,-2.0,-2.0,-2.0,69100,Rota,MP,tie,Rota,MP
3158,-2.0,-2.0,-2.0,69110,Saipan,MP,tie,Saipan,MP
3159,-2.0,-2.0,-2.0,69120,Aguijan,MP,tie,Aguijan,MP
3160,-2.0,-2.0,-2.0,69120,Aguijan,MP,tie,Tinian,MP
3161,-2.0,-2.0,-2.0,69120,Tinian,MP,tie,Aguijan,MP
3162,-2.0,-2.0,-2.0,69120,Tinian,MP,tie,Tinian,MP
3163,-2.0,-2.0,-2.0,72001,Adjuntas,PR,tie,Adjuntas,PR
3164,-2.0,-2.0,-2.0,72003,Aguada,PR,tie,Aguada,PR
3165,-2.0,-2.0,-2.0,72005,Aguadilla,PR,tie,Aguadilla,PR
3166,-2.0,-2.0,-2.0,72007,Aguas Buenas,PR,tie,Aguas Buenas,PR
3167,-2.0,-2.0,-2.0,72009,Aibonito,PR,tie,Aibonito,PR
3168,-2.0,-2.0,-2.0,72011,Anasco,PR,tie,Anasco,PR
3169,-2.0,-2.0,-2.0,72013,Arecibo,PR,tie,Arecibo,PR
3170,-2.0,-2.0,-2.0,72015,Arroyo,PR,tie,Arroyo,PR
3171,-2.0,-2.0,-2.0,72017,Barceloneta,PR,tie,Barceloneta,PR
3172,-2.0,-2.0,-2.0,72019,Barranquitas,PR,tie,Barranquitas,PR
3173,-2.0,-2.0,-2.0,72021,Bayamon,PR,tie,Bayamon,PR
3174,-2.0,-2.0,-2.0,72023,Cabo Rojo,PR,tie,Cabo Rojo,PR
3175,-2.0,-2.0,-2.0,72025,Caguas,PR,tie,Caguas,PR
3176,-2.0,-2.0,-2.0,72027,Camuy,PR,tie,Camuy,PR
3177,-2.0,-2.0,-2.0,72029,Canovanas,PR,tie,Canovanas,PR
3178,-2.0,-2.0,-2.0,72031,Carolina,PR,tie,Carolina,PR
3179,-2.0,-2.0,-2.0,72033,Catano,PR,tie,Catano,PR
3180,-2.0,-2.0,-2.0,72035   Cayey,PR,,tie,PR,
3181,-2.0,-2.0,-2.0,72037,Ceiba,PR,tie,Ceiba,PR
3182,-2.0,-2.0,-2.0,72041,Cidra,PR,tie,Cidra,PR
3183,-2.0,-2.0,-2.0,72043,Coamo,PR,tie,Coamo,PR
3184,-2.0,-2.0,-2.0,72045,Comerio,PR,tie,Comerio,PR
3185,-2.0,-2.0,-2.0,72047,Corozal,PR,tie,Corozal,PR
3186,-2.0,-2.0,-2.0,72049,Culebra,PR,tie,Culebra,PR
3187,-2.0,-2.0,-2.0,72051,Dorado,PR,tie,Dorado,PR
3188,-2.0,-2.0,-2.0,72053,Fajardo,PR,tie,Fajardo,PR
3189,-2.0,-2.0,-2.0,72054,Florida,PR,tie,Florida,PR
3190,-2.0,-2.0,-2.0,72055,Guanica,PR,tie,Guanica,PR
3191,-2.0,-2.0,-2.0,72057,Guayama,PR,tie,Guayama,PR
3192,-2.0,-2.0,-2.0,72059,Guayanilla,PR,tie,Guayanilla,PR
3193,-2.0,-2.0,-2.0,72061,Guaynabo,PR,tie,Guaynabo,PR
3194,-2.0,-2.0,-2.0,72063,Gurabo,PR,tie,Gurabo,PR
3195,-2.0,-2.0,-2.0,72065,Hatillo,PR,tie,Hatillo,PR
3196,-2.0,-2.0,-2.0,72067,Hormigueros,PR,tie,Hormigueros,PR
3197,-2.0,-2.0,-2.0,72071,Isabela,PR,tie,Isabela,PR
3198,-2.0,-2.0,-2.0,72073,Jayuya,PR,tie,Jayuya,PR
3199,-2.0,-2.0,-2.0,72075,Juana Diaz,PR,tie,Juana Diaz,PR
3200,-2.0,-2.0,-2.0,72077,Juncos,PR,tie,Juncos,PR
3201,-2.0,-2.0,-2.0,72079,Lajas,PR,tie,Lajas,PR
3202,-2.0,-2.0,-2.0,72081,Lares,PR,tie,Lares,PR
3203,-2.0,-2.0,-2.0,72083,Las Marias,PR,tie,Las Marias,PR
3204,-2.0,-2.0,-2.0,72085,Las Piedras,PR,tie,Las Piedras,PR
3205,-2.0,-2.0,-2.0,72087,Loiza,PR,tie,Loiza,PR
3206,-2.0,-2.0,-2.0,72089,Luquillo,PR,tie,Luquillo,PR
3207,-2.0,-2.0,-2.0,72091,Manati,PR,tie,Manati,PR
3208,-2.0,-2.0,-2.0,72093,Maricao,PR,tie,Maricao,PR
3209,-2.0,-2.0,-2.0,72095,Maunabo,PR,tie,Maunabo,PR
3210,-2.0,-2.0,-2.0,72097,Mayaguez,PR,tie,Mayaguez,PR
3211,-2.0,-2.0,-2.0,72099,Moca,PR,tie,Moca,PR
3212,-2.0,-2.0,-2.0,72101,Morovis,PR,tie,Morovis,PR
3213,-2.0,-2.0,-2.0,72103,Nabuabo,PR,tie,Nabuabo,PR
3214,-2.0,-2.0,-2.0,72105,Naranjito,PR,tie,Naranjito,PR
3215,-2.0,-2.0,-2.0,72107,Orocovis,PR,tie,Orocovis,PR
3216,-2.0,-2.0,-2.0,72109,Patillas,PR,tie,Patillas,PR
3217,-2.0,-2.0,-2.0,72111,Penuelas,PR,tie,Penuelas,PR
3218,-2.0,-2.0,-2.0,72113,Ponce,PR,tie,Ponce,PR
3219,-2.0,-2.0,-2.0,72115,Quebradillas,PR,tie,Quebradillas,PR
3220,-2.0,-2.0,-2.0,72117,Rincon,PR,tie,Rincon,PR
3221,-2.0,-2.0,-2.0,72119,Rio Grande,PR,tie,Rio Grande,PR
3222,-2.0,-2.0,-2.0,72121,Sabana Grande,PR,tie,Sabana Grande,PR
3223,-2.0,-2.0,-2.0,72123,Salinas,PR,tie,Salinas,PR
3224,-2.0,-2.0,-2.0,72125,San German,PR,tie,San German,PR
3225,-2.0,-2.0,-2.0,72127,San Juan,PR,tie,San Juan,PR
3226,-2.0,-2.0,-2.0,72129,San Lorenzo,PR,tie,San Lorenzo,PR
3227,-2.0,-2.0,-2.0,72131,San Sabastian,PR,tie,San Sabastian,PR
3228,-2.0,-2.0,-2.0,72133,Santa Isabel,PR,tie,Santa Isabel,PR
3229,-2.0,-2.0,-2.0,72135,Toa Alta,PR,tie,Toa Alta,PR
3230,-2.0,-2.0,-2.0,72137,Toa Baja,PR,tie,Toa Baja,PR
